Unit_ID,Complex,Dong,Ho,Floor,L_Score,C_Score,S_Score,Total_Grade,Status
U4-406-1601,4단지,406동,1601호,16,6.7,7.0,7.2,C,전수조사완료
U4-406-1602,4단지,406동,1602호,16,6.7,7.0,7.0,C,전수조사완료
U4-406-1603,4단지,406동,1603호,16,6.7,7.0,8.0,B,전수조사완료
U4-406-1604,4단지,406동,1604호,16,6.7,7.0,7.0,C,전수조사완료
U4-406-1701,4단지,406동,1701호,17,6.8,7.0,8.0,B,전수조사완료
U4-406-1702,4단지,406동,1702호,17,6.8,7.0,7.0,C,전수조사완료
U4-406-1703,4단지,406동,1703호,17,6.8,7.0,7.0,C,전수조사완료
U4-406-1704,4단지,406동,1704호,17,6.8,7.0,7.0,C,전수조사완료
U4-406-1801,4단지,406동,1801호,18,6.9,7.0,7.0,C,전수조사완료
U4-406-1802,4단지,406동,1802호,18,6.9,7.0,8.0,B,전수조사완료
U4-406-1803,4단지,406동,1803호,18,6.9,7.0,7.2,C,전수조사완료
U4-406-1804,4단지,406동,1804호,18,6.9,7.0,8.2,B,전수조사완료
U4-406-1901,4단지,406동,1901호,19,7.0,7.0,7.0,B,전수조사완료
U4-406-1902,4단지,406동,1902호,19,7.0,7.0,7.0,B,전수조사완료
U4-406-1903,4단지,406동,1903호,19,7.0,7.0,7.0,B,전수조사완료
U4-406-1904,4단지,406동,1904호,19,7.0,7.0,7.0,B,전수조사완료
U4-406-2001,4단지,406동,2001호,20,7.1,7.0,7.0,B,전수조사완료
U4-406-2002,4단지,406동,2002호,20,7.1,7.0,7.0,B,전수조사완료
U4-406-2003,4단지,406동,2003호,20,7.1,7.0,7.0,B,전수조사완료
U4-406-2004,4단지,406동,2004호,20,7.1,7.0,7.0,B,전수조사완료
U4-406-2101,4단지,406동,2101호,21,7.2,7.0,7.0,B,전수조사완료
U4-406-2102,4단지,406동,2102호,21,7.2,7.0,8.2,B,전수조사완료
U4-406-2103,4단지,406동,2103호,21,7.2,7.0,7.0,B,전수조사완료
U4-406-2104,4단지,406동,2104호,21,7.2,7.0,7.0,B,전수조사완료
U4-406-2201,4단지,406동,2201호,22,7.4,7.0,7.2,B,전수조사완료
U4-406-2202,4단지,406동,2202호,22,7.4,7.0,8.0,B,전수조사완료
U4-406-2203,4단지,406동,2203호,22,7.4,7.0,7.0,B,전수조사완료
U4-406-2204,4단지,406동,2204호,22,7.4,7.0,7.0,B,전수조사완료
U4-406-2301,4단지,406동,2301호,23,7.5,7.0,8.2,B,전수조사완료
U4-406-2302,4단지,406동,2302호,23,7.5,7.0,8.2,B,전수조사완료
U4-406-2303,4단지,406동,2303호,23,7.5,7.0,7.2,B,전수조사완료
U4-406-2304,4단지,406동,2304호,23,7.5,7.0,7.0,B,전수조사완료
U4-406-2401,4단지,406동,2401호,24,7.6,7.0,7.0,B,전수조사완료
U4-406-2402,4단지,406동,2402호,24,7.6,7.0,8.0,B+,전수조사완료
U4-406-2403,4단지,406동,2403호,24,7.6,7.0,8.0,B+,전수조사완료
U4-406-2404,4단지,406동,2404호,24,7.6,7.0,7.2,B,전수조사완료
U4-406-2501,4단지,406동,2501호,25,7.7,7.0,7.0,B,전수조사완료
U4-406-2502,4단지,406동,2502호,25,7.7,7.0,7.0,B,전수조사완료
U4-406-2503,4단지,406동,2503호,25,7.7,7.0,7.0,B,전수조사완료
U4-406-2504,4단지,406동,2504호,25,7.7,7.0,8.2,B+,전수조사완료
U4-406-2601,4단지,406동,2601호,26,7.8,7.0,7.2,B,전수조사완료
U4-406-2602,4단지,406동,2602호,26,7.8,7.0,8.0,B+,전수조사완료
U4-406-2603,4단지,406동,2603호,26,7.8,7.0,8.0,B+,전수조사완료
U4-406-2604,4단지,406동,2604호,26,7.8,7.0,7.0,B,전수조사완료
U4-406-2703,4단지,406동,2703호,27,7.9,7.0,8.2,B+,전수조사완료
U4-406-2704,4단지,406동,2704호,27,7.9,7.0,8.2,B+,전수조사완료
U4-406-2803,4단지,406동,2803호,28,8.0,7.0,7.0,B+,전수조사완료
U4-406-2804,4단지,406동,2804호,28,8.0,7.0,7.0,B+,전수조사완료
U4-407-201,4단지,407동,201호,2,5.2,7.0,7.0,C,이실장검증완료
U4-407-202,4단지,407동,202호,2,5.2,7.0,7.0,C,이실장검증완료
U4-407-203,4단지,407동,203호,2,5.2,7.0,7.0,C,이실장검증완료
U4-407-204,4단지,407동,204호,2,5.2,7.0,7.2,C,이실장검증완료
U4-407-301,4단지,407동,301호,3,5.3,7.0,7.0,C,이실장검증완료
U4-407-302,4단지,407동,302호,3,5.3,7.0,7.0,C,이실장검증완료
U4-407-303,4단지,407동,303호,3,5.3,7.0,7.0,C,이실장검증완료
U4-407-304,4단지,407동,304호,3,5.3,7.0,7.0,C,이실장검증완료
U4-407-401,4단지,407동,401호,4,5.4,7.0,7.0,C,이실장검증완료
U4-407-402,4단지,407동,402호,4,5.4,7.0,7.0,C,이실장검증완료
U4-407-403,4단지,407동,403호,4,5.4,7.0,7.0,C,이실장검증완료
U4-407-404,4단지,407동,404호,4,5.4,7.0,7.0,C,이실장검증완료
U4-407-501,4단지,407동,501호,5,5.5,7.0,7.0,C,이실장검증완료
U4-407-502,4단지,407동,502호,5,5.5,7.0,9.0,C,이실장검증완료
U4-407-503,4단지,407동,503호,5,5.5,7.0,7.0,C,이실장검증완료
U4-407-504,4단지,407동,504호,5,5.5,7.0,7.0,C,이실장검증완료
U4-407-601,4단지,407동,601호,6,5.6,7.0,7.0,C,이실장검증완료
U4-407-602,4단지,407동,602호,6,5.6,7.0,8.0,C,이실장검증완료
U4-407-603,4단지,407동,603호,6,5.6,7.0,8.2,C,이실장검증완료
U4-407-604,4단지,407동,604호,6,5.6,7.0,7.0,C,이실장검증완료
U4-407-701,4단지,407동,701호,7,5.8,7.0,7.0,C,이실장검증완료
U4-407-702,4단지,407동,702호,7,5.8,7.0,7.0,C,이실장검증완료
U4-407-703,4단지,407동,703호,7,5.8,7.0,7.0,C,이실장검증완료
U4-407-704,4단지,407동,704호,7,5.8,7.0,7.0,C,이실장검증완료
U4-407-801,4단지,407동,801호,8,5.9,7.0,7.0,C,이실장검증완료
U4-407-802,4단지,407동,802호,8,5.9,7.0,7.0,C,이실장검증완료
U4-407-803,4단지,407동,803호,8,5.9,7.0,7.0,C,이실장검증완료
U4-407-804,4단지,407동,804호,8,5.9,7.0,7.0,C,이실장검증완료
U4-407-901,4단지,407동,901호,9,6.0,7.0,7.2,C,이실장검증완료
U4-407-902,4단지,407동,902호,9,6.0,7.0,7.0,C,이실장검증완료
U4-407-903,4단지,407동,903호,9,6.0,7.0,7.0,C,이실장검증완료
U4-407-904,4단지,407동,904호,9,6.0,7.0,7.0,C,이실장검증완료
U4-407-1001,4단지,407동,1001호,10,6.1,7.0,7.0,C,이실장검증완료
U4-407-1002,4단지,407동,1002호,10,6.1,7.0,7.0,C,이실장검증완료
U4-407-1003,4단지,407동,1003호,10,6.1,7.0,7.0,C,이실장검증완료
U4-407-1004,4단지,407동,1004호,10,6.1,7.0,7.0,C,이실장검증완료
U4-407-1101,4단지,407동,1101호,11,6.2,7.0,7.0,C,이실장검증완료
U4-407-1102,4단지,407동,1102호,11,6.2,7.0,7.0,C,이실장검증완료
U4-407-1103,4단지,407동,1103호,11,6.2,7.0,7.0,C,이실장검증완료
U4-407-1104,4단지,407동,1104호,11,6.2,7.0,8.2,C,이실장검증완료
U4-407-1201,4단지,407동,1201호,12,6.3,7.0,7.0,C,이실장검증완료
U4-407-1202,4단지,407동,1202호,12,6.3,7.0,7.0,C,이실장검증완료
U4-407-1203,4단지,407동,1203호,12,6.3,7.0,8.0,C,이실장검증완료
U4-407-1204,4단지,407동,1204호,12,6.3,7.0,7.2,C,이실장검증완료
U4-407-1301,4단지,407동,1301호,13,6.4,7.0,7.0,C,이실장검증완료
U4-407-1302,4단지,407동,1302호,13,6.4,7.0,7.0,C,이실장검증완료
U4-407-1303,4단지,407동,1303호,13,6.4,7.0,8.0,C,이실장검증완료
U4-407-1304,4단지,407동,1304호,13,6.4,7.0,7.0,C,이실장검증완료
U4-407-1401,4단지,407동,1401호,14,6.5,7.0,7.0,C,이실장검증완료
U4-407-1402,4단지,407동,1402호,14,6.5,7.0,7.0,C,이실장검증완료
U4-407-1403,4단지,407동,1403호,14,6.5,7.0,7.2,C,이실장검증완료
U4-407-1404,4단지,407동,1404호,14,6.5,7.0,7.0,C,이실장검증완료
U4-407-1501,4단지,407동,1501호,15,6.6,7.0,7.0,C,이실장검증완료
U4-407-1502,4단지,407동,1502호,15,6.6,7.0,7.0,C,이실장검증완료
U4-407-1503,4단지,407동,1503호,15,6.6,7.0,8.0,B,이실장검증완료
U4-407-1504,4단지,407동,1504호,15,6.6,7.0,7.0,C,이실장검증완료
U4-407-1601,4단지,407동,1601호,16,6.7,7.0,7.0,C,이실장검증완료
U4-407-1602,4단지,407동,1602호,16,6.7,7.0,7.0,C,이실장검증완료
U4-407-1603,4단지,407동,1603호,16,6.7,7.0,7.0,C,이실장검증완료
U4-407-1604,4단지,407동,1604호,16,6.7,7.0,7.0,C,이실장검증완료
U4-407-1701,4단지,407동,1701호,17,6.8,7.0,7.0,C,이실장검증완료
U4-407-1702,4단지,407동,1702호,17,6.8,7.0,7.0,C,이실장검증완료
U4-407-1703,4단지,407동,1703호,17,6.8,7.0,7.0,C,이실장검증완료
U4-407-1704,4단지,407동,1704호,17,6.8,7.0,7.0,C,이실장검증완료
U4-407-1801,4단지,407동,1801호,18,6.9,7.0,8.0,B,이실장검증완료
U4-407-1802,4단지,407동,1802호,18,6.9,7.0,7.0,C,이실장검증완료
U4-407-1803,4단지,407동,1803호,18,6.9,7.0,7.0,C,이실장검증완료
U4-407-1804,4단지,407동,1804호,18,6.9,7.0,7.0,C,이실장검증완료
U4-407-1901,4단지,407동,1901호,19,7.0,7.0,7.0,B,이실장검증완료
U4-407-1902,4단지,407동,1902호,19,7.0,7.0,7.0,B,이실장검증완료
U4-407-1903,4단지,407동,1903호,19,7.0,7.0,7.0,B,이실장검증완료
U4-407-1904,4단지,407동,1904호,19,7.0,7.0,7.0,B,이실장검증완료
U4-407-2001,4단지,407동,2001호,20,7.1,7.0,7.0,B,이실장검증완료
U4-407-2002,4단지,407동,2002호,20,7.1,7.0,7.0,B,이실장검증완료
U4-407-2003,4단지,407동,2003호,20,7.1,7.0,7.0,B,이실장검증완료
U4-407-2004,4단지,407동,2004호,20,7.1,7.0,7.0,B,이실장검증완료
U4-407-2101,4단지,407동,2101호,21,7.2,7.0,7.0,B,이실장검증완료
U4-407-2102,4단지,407동,2102호,21,7.2,7.0,7.0,B,이실장검증완료
U4-407-2103,4단지,407동,2103호,21,7.2,7.0,7.2,B,이실장검증완료
U4-407-2104,4단지,407동,2104호,21,7.2,7.0,7.0,B,이실장검증완료
U4-407-2201,4단지,407동,2201호,22,7.4,7.0,7.0,B,이실장검증완료
U4-407-2202,4단지,407동,2202호,22,7.4,7.0,8.0,B,이실장검증완료
U4-407-2203,4단지,407동,2203호,22,7.4,7.0,7.0,B,이실장검증완료
U4-407-2204,4단지,407동,2204호,22,7.4,7.0,7.0,B,이실장검증완료
U4-407-2301,4단지,407동,2301호,23,7.5,7.0,7.0,B,이실장검증완료
U4-407-2302,4단지,407동,2302호,23,7.5,7.0,7.0,B,이실장검증완료
U4-407-2303,4단지,407동,2303호,23,7.5,7.0,7.0,B,이실장검증완료
U4-407-2304,4단지,407동,2304호,23,7.5,7.0,7.0,B,이실장검증완료
U4-407-2401,4단지,407동,2401호,24,7.6,7.0,7.0,B,이실장검증완료
U4-407-2402,4단지,407동,2402호,24,7.6,7.0,7.0,B,이실장검증완료
U4-407-2403,4단지,407동,2403호,24,7.6,7.0,7.0,B,이실장검증완료
U4-407-2404,4단지,407동,2404호,24,7.6,7.0,7.0,B,이실장검증완료
U4-407-2501,4단지,407동,2501호,25,7.7,7.0,7.0,B,이실장검증완료
U4-407-2502,4단지,407동,2502호,25,7.7,7.0,7.0,B,이실장검증완료
U4-407-2503,4단지,407동,2503호,25,7.7,7.0,8.2,B+,이실장검증완료
U4-407-2504,4단지,407동,2504호,25,7.7,7.0,7.0,B,이실장검증완료
U4-407-2601,4단지,407동,2601호,26,7.8,7.0,7.2,B,이실장검증완료
U4-407-2602,4단지,407동,2602호,26,7.8,7.0,7.0,B,이실장검증완료
U4-407-2603,4단지,407동,2603호,26,7.8,7.0,8.2,B+,이실장검증완료
U4-407-2604,4단지,407동,2604호,26,7.8,7.0,7.0,B,이실장검증완료
U4-407-2701,4단지,407동,2701호,27,7.9,7.0,8.2,B+,이실장검증완료
U4-407-2702,4단지,407동,2702호,27,7.9,7.0,7.0,B,이실장검증완료
U4-407-2703,4단지,407동,2703호,27,7.9,7.0,7.0,B,이실장검증완료
U4-407-2704,4단지,407동,2704호,27,7.9,7.0,7.0,B,이실장검증완료
U4-407-2801,4단지,407동,2801호,28,8.0,7.0,7.0,B+,이실장검증완료
U4-407-2802,4단지,407동,2802호,28,8.0,7.0,7.2,B+,이실장검증완료
U4-407-2803,4단지,407동,2803호,28,8.0,7.0,7.0,B+,이실장검증완료
U4-407-2804,4단지,407동,2804호,28,8.0,7.0,7.2,B+,이실장검증완료
U4-407-2901,4단지,407동,2901호,29,8.1,7.0,7.0,B+,이실장검증완료
U4-407-2902,4단지,407동,2902호,29,8.1,7.0,7.0,B+,이실장검증완료
U4-407-2903,4단지,407동,2903호,29,8.1,7.0,7.0,B+,이실장검증완료
U4-407-2904,4단지,407동,2904호,29,8.1,7.0,7.0,B+,이실장검증완료
U4-407-3001,4단지,407동,3001호,30,8.2,7.0,7.0,B+,이실장검증완료
U4-407-3002,4단지,407동,3002호,30,8.2,7.0,8.0,B+,이실장검증완료
U4-407-3003,4단지,407동,3003호,30,8.2,7.0,7.0,B+,이실장검증완료
U4-407-3004,4단지,407동,3004호,30,8.2,7.0,7.0,B+,이실장검증완료
U4-407-3101,4단지,407동,3101호,31,8.3,7.0,7.2,B+,이실장검증완료
U4-407-3102,4단지,407동,3102호,31,8.3,7.0,7.0,B+,이실장검증완료
U4-407-3103,4단지,407동,3103호,31,8.3,7.0,7.0,B+,이실장검증완료
U4-407-3104,4단지,407동,3104호,31,8.3,7.0,7.0,B+,이실장검증완료
U4-407-3201,4단지,407동,3201호,32,8.4,7.0,7.0,B+,이실장검증완료
U4-407-3202,4단지,407동,3202호,32,8.4,7.0,7.2,B+,이실장검증완료
U4-407-3203,4단지,407동,3203호,32,8.4,7.0,7.0,B+,이실장검증완료
U4-407-3204,4단지,407동,3204호,32,8.4,7.0,7.0,B+,이실장검증완료
U4-407-3303,4단지,407동,3303호,33,8.5,7.0,7.0,B+,이실장검증완료
U4-407-3304,4단지,407동,3304호,33,8.5,7.0,7.0,B+,이실장검증완료
U4-407-3403,4단지,407동,3403호,34,8.6,7.0,7.0,B+,이실장검증완료
U4-407-3404,4단지,407동,3404호,34,8.6,7.0,8.0,A,이실장검증완료
U4-408-201,4단지,408동,201호,2,5.2,7.0,7.0,C,이실장검증완료
U4-408-202,4단지,408동,202호,2,5.2,7.0,7.0,C,이실장검증완료
U4-408-203,4단지,408동,203호,2,5.2,7.0,7.0,C,이실장검증완료
U4-408-204,4단지,408동,204호,2,5.2,7.0,7.0,C,이실장검증완료
U4-408-301,4단지,408동,301호,3,5.3,7.0,7.0,C,이실장검증완료
U4-408-302,4단지,408동,302호,3,5.3,7.0,7.0,C,이실장검증완료
U4-408-303,4단지,408동,303호,3,5.3,7.0,7.2,C,이실장검증완료
U4-408-304,4단지,408동,304호,3,5.3,7.0,7.0,C,이실장검증완료
U4-408-401,4단지,408동,401호,4,5.4,7.0,7.0,C,이실장검증완료
U4-408-402,4단지,408동,402호,4,5.4,7.0,7.0,C,이실장검증완료
U4-408-403,4단지,408동,403호,4,5.4,7.0,7.0,C,이실장검증완료
U4-408-404,4단지,408동,404호,4,5.4,7.0,7.0,C,이실장검증완료
U4-408-501,4단지,408동,501호,5,5.5,7.0,7.0,C,이실장검증완료
U4-408-502,4단지,408동,502호,5,5.5,7.0,7.0,C,이실장검증완료
U4-408-503,4단지,408동,503호,5,5.5,7.0,7.0,C,이실장검증완료
U4-408-504,4단지,408동,504호,5,5.5,7.0,7.0,C,이실장검증완료
U4-408-601,4단지,408동,601호,6,5.6,7.0,7.0,C,이실장검증완료
U4-408-602,4단지,408동,602호,6,5.6,7.0,7.0,C,이실장검증완료
U4-408-603,4단지,408동,603호,6,5.6,7.0,7.0,C,이실장검증완료
U4-408-604,4단지,408동,604호,6,5.6,7.0,7.0,C,이실장검증완료
U4-408-701,4단지,408동,701호,7,5.8,7.0,7.0,C,이실장검증완료
U4-408-702,4단지,408동,702호,7,5.8,7.0,7.0,C,이실장검증완료
U4-408-703,4단지,408동,703호,7,5.8,7.0,7.0,C,이실장검증완료
U4-408-704,4단지,408동,704호,7,5.8,7.0,7.0,C,이실장검증완료
U4-408-801,4단지,408동,801호,8,5.9,7.0,7.0,C,이실장검증완료
U4-408-802,4단지,408동,802호,8,5.9,7.0,7.0,C,이실장검증완료
U4-408-803,4단지,408동,803호,8,5.9,7.0,7.0,C,이실장검증완료
U4-408-804,4단지,408동,804호,8,5.9,7.0,7.0,C,이실장검증완료
U4-408-901,4단지,408동,901호,9,6.0,7.0,7.0,C,이실장검증완료
U4-408-902,4단지,408동,902호,9,6.0,7.0,7.0,C,이실장검증완료
U4-408-903,4단지,408동,903호,9,6.0,7.0,7.0,C,이실장검증완료
U4-408-904,4단지,408동,904호,9,6.0,7.0,7.0,C,이실장검증완료
U4-408-1001,4단지,408동,1001호,10,6.1,7.0,7.0,C,이실장검증완료
U4-408-1002,4단지,408동,1002호,10,6.1,7.0,7.0,C,이실장검증완료
U4-408-1003,4단지,408동,1003호,10,6.1,7.0,8.2,C,이실장검증완료
U4-408-1004,4단지,408동,1004호,10,6.1,7.0,7.0,C,이실장검증완료
U4-408-1101,4단지,408동,1101호,11,6.2,7.0,7.0,C,이실장검증완료
U4-408-1102,4단지,408동,1102호,11,6.2,7.0,7.0,C,이실장검증완료
U4-408-1103,4단지,408동,1103호,11,6.2,7.0,7.0,C,이실장검증완료
U4-408-1104,4단지,408동,1104호,11,6.2,7.0,7.0,C,이실장검증완료
U4-408-1201,4단지,408동,1201호,12,6.3,7.0,7.0,C,이실장검증완료
U4-408-1202,4단지,408동,1202호,12,6.3,7.0,7.0,C,이실장검증완료
U4-408-1203,4단지,408동,1203호,12,6.3,7.0,7.2,C,이실장검증완료
U4-408-1204,4단지,408동,1204호,12,6.3,7.0,8.2,C,이실장검증완료
U4-408-1301,4단지,408동,1301호,13,6.4,7.0,7.0,C,이실장검증완료
U4-408-1302,4단지,408동,1302호,13,6.4,7.0,7.0,C,이실장검증완료
U4-408-1303,4단지,408동,1303호,13,6.4,7.0,7.0,C,이실장검증완료
U4-408-1304,4단지,408동,1304호,13,6.4,7.0,8.0,C,이실장검증완료
U4-408-1401,4단지,408동,1401호,14,6.5,7.0,7.0,C,이실장검증완료
U4-408-1402,4단지,408동,1402호,14,6.5,7.0,7.0,C,이실장검증완료
U4-408-1403,4단지,408동,1403호,14,6.5,7.0,7.0,C,이실장검증완료
U4-408-1404,4단지,408동,1404호,14,6.5,7.0,7.0,C,이실장검증완료
U4-408-1501,4단지,408동,1501호,15,6.6,7.0,7.0,C,이실장검증완료
U4-408-1502,4단지,408동,1502호,15,6.6,7.0,7.0,C,이실장검증완료
U4-408-1503,4단지,408동,1503호,15,6.6,7.0,7.0,C,이실장검증완료
U4-408-1504,4단지,408동,1504호,15,6.6,7.0,7.0,C,이실장검증완료
U4-408-1601,4단지,408동,1601호,16,6.7,7.0,7.0,C,이실장검증완료
U4-408-1602,4단지,408동,1602호,16,6.7,7.0,7.0,C,이실장검증완료
U4-408-1603,4단지,408동,1603호,16,6.7,7.0,7.0,C,이실장검증완료
U4-408-1604,4단지,408동,1604호,16,6.7,7.0,7.0,C,이실장검증완료
U4-408-1701,4단지,408동,1701호,17,6.8,7.0,8.0,B,이실장검증완료
U4-408-1702,4단지,408동,1702호,17,6.8,7.0,7.0,C,이실장검증완료
U4-408-1703,4단지,408동,1703호,17,6.8,7.0,7.0,C,이실장검증완료
U4-408-1704,4단지,408동,1704호,17,6.8,7.0,7.0,C,이실장검증완료
U4-408-1801,4단지,408동,1801호,18,6.9,7.0,7.0,C,이실장검증완료
U4-408-1802,4단지,408동,1802호,18,6.9,7.0,7.0,C,이실장검증완료
U4-408-1803,4단지,408동,1803호,18,6.9,7.0,7.0,C,이실장검증완료
U4-408-1804,4단지,408동,1804호,18,6.9,7.0,7.0,C,이실장검증완료
U4-408-1901,4단지,408동,1901호,19,7.0,7.0,7.0,B,이실장검증완료
U4-408-1902,4단지,408동,1902호,19,7.0,7.0,7.0,B,이실장검증완료
U4-408-1903,4단지,408동,1903호,19,7.0,7.0,7.0,B,이실장검증완료
U4-408-1904,4단지,408동,1904호,19,7.0,7.0,7.0,B,이실장검증완료
U4-408-2001,4단지,408동,2001호,20,7.1,7.0,7.0,B,이실장검증완료
U4-408-2002,4단지,408동,2002호,20,7.1,7.0,7.0,B,이실장검증완료
U4-408-2003,4단지,408동,2003호,20,7.1,7.0,7.0,B,이실장검증완료
U4-408-2004,4단지,408동,2004호,20,7.1,7.0,7.0,B,이실장검증완료
U4-408-2101,4단지,408동,2101호,21,7.2,7.0,7.0,B,이실장검증완료
U4-408-2102,4단지,408동,2102호,21,7.2,7.0,7.0,B,이실장검증완료
U4-408-2103,4단지,408동,2103호,21,7.2,7.0,7.0,B,이실장검증완료
U4-408-2104,4단지,408동,2104호,21,7.2,7.0,7.0,B,이실장검증완료
U4-408-2201,4단지,408동,2201호,22,7.4,7.0,7.0,B,이실장검증완료
U4-408-2202,4단지,408동,2202호,22,7.4,7.0,7.0,B,이실장검증완료
U4-408-2203,4단지,408동,2203호,22,7.4,7.0,7.0,B,이실장검증완료
U4-408-2204,4단지,408동,2204호,22,7.4,7.0,7.0,B,이실장검증완료
U4-408-2301,4단지,408동,2301호,23,7.5,7.0,7.0,B,이실장검증완료
U4-408-2302,4단지,408동,2302호,23,7.5,7.0,7.0,B,이실장검증완료
U4-408-2303,4단지,408동,2303호,23,7.5,7.0,7.0,B,이실장검증완료
U4-408-2304,4단지,408동,2304호,23,7.5,7.0,7.0,B,이실장검증완료
U4-408-2401,4단지,408동,2401호,24,7.6,7.0,7.0,B,이실장검증완료
U4-408-2402,4단지,408동,2402호,24,7.6,7.0,7.0,B,이실장검증완료
U4-408-2403,4단지,408동,2403호,24,7.6,7.0,7.0,B,이실장검증완료
U4-408-2404,4단지,408동,2404호,24,7.6,7.0,7.0,B,이실장검증완료
U4-408-2501,4단지,408동,2501호,25,7.7,7.0,7.0,B,이실장검증완료
U4-408-2502,4단지,408동,2502호,25,7.7,7.0,7.0,B,이실장검증완료
U4-408-2503,4단지,408동,2503호,25,7.7,7.0,7.0,B,이실장검증완료
U4-408-2504,4단지,408동,2504호,25,7.7,7.0,7.0,B,이실장검증완료
U4-408-2601,4단지,408동,2601호,26,7.8,7.0,7.0,B,이실장검증완료
U4-408-2602,4단지,408동,2602호,26,7.8,7.0,7.0,B,이실장검증완료
U4-408-2603,4단지,408동,2603호,26,7.8,7.0,7.0,B,이실장검증완료
U4-408-2604,4단지,408동,2604호,26,7.8,7.0,7.0,B,이실장검증완료
U4-408-2701,4단지,408동,2701호,27,7.9,7.0,7.0,B,이실장검증완료
U4-408-2702,4단지,408동,2702호,27,7.9,7.0,7.0,B,이실장검증완료
U4-408-2703,4단지,408동,2703호,27,7.9,7.0,7.0,B,이실장검증완료
U4-408-2704,4단지,408동,2704호,27,7.9,7.0,7.0,B,이실장검증완료
U4-408-2801,4단지,408동,2801호,28,8.0,7.0,7.0,B+,이실장검증완료
U4-408-2802,4단지,408동,2802호,28,8.0,7.0,7.0,B+,이실장검증완료
U4-408-2803,4단지,408동,2803호,28,8.0,7.0,7.0,B+,이실장검증완료
U4-408-2804,4단지,408동,2804호,28,8.0,7.0,7.0,B+,이실장검증완료
U4-408-2901,4단지,408동,2901호,29,8.1,7.0,7.0,B+,이실장검증완료
U4-408-2902,4단지,408동,2902호,29,8.1,7.0,7.0,B+,이실장검증완료
U4-408-2903,4단지,408동,2903호,29,8.1,7.0,7.0,B+,이실장검증완료
U4-408-2904,4단지,408동,2904호,29,8.1,7.0,7.0,B+,이실장검증완료
U4-408-3001,4단지,408동,3001호,30,8.2,7.0,7.0,B+,이실장검증완료
U4-408-3002,4단지,408동,3002호,30,8.2,7.0,7.0,B+,이실장검증완료
U4-408-3003,4단지,408동,3003호,30,8.2,7.0,7.0,B+,이실장검증완료
U4-408-3004,4단지,408동,3004호,30,8.2,7.0,7.0,B+,이실장검증완료
U4-408-3101,4단지,408동,3101호,31,8.3,7.0,7.2,B+,이실장검증완료
U4-408-3102,4단지,408동,3102호,31,8.3,7.0,7.0,B+,이실장검증완료
U4-408-3103,4단지,408동,3103호,31,8.3,7.0,7.0,B+,이실장검증완료
U4-408-3104,4단지,408동,3104호,31,8.3,7.0,7.0,B+,이실장검증완료
U4-408-3201,4단지,408동,3201호,32,8.4,7.0,7.0,B+,이실장검증완료
U4-408-3202,4단지,408동,3202호,32,8.4,7.0,7.0,B+,이실장검증완료
U4-408-3203,4단지,408동,3203호,32,8.4,7.0,7.0,B+,이실장검증완료
U4-408-3204,4단지,408동,3204호,32,8.4,7.0,7.0,B+,이실장검증완료
U4-408-3301,4단지,408동,3301호,33,8.5,7.0,7.0,B+,이실장검증완료
U4-408-3302,4단지,408동,3302호,33,8.5,7.0,8.0,B+,이실장검증완료
U4-408-3303,4단지,408동,3303호,33,8.5,7.0,7.0,B+,이실장검증완료
U4-408-3304,4단지,408동,3304호,33,8.5,7.0,7.0,B+,이실장검증완료
U4-408-3401,4단지,408동,3401호,34,8.6,7.0,8.0,A,이실장검증완료
U4-408-3402,4단지,408동,3402호,34,8.6,7.0,7.0,B+,이실장검증완료
U4-408-3403,4단지,408동,3403호,34,8.6,7.0,7.0,B+,이실장검증완료
U4-408-3404,4단지,408동,3404호,34,8.6,7.0,7.0,B+,이실장검증완료
U4-408-3501,4단지,408동,3501호,35,8.8,7.0,7.0,B+,이실장검증완료
U4-408-3502,4단지,408동,3502호,35,8.8,7.0,7.0,B+,이실장검증완료
U4-408-3503,4단지,408동,3503호,35,8.8,7.0,7.0,B+,이실장검증완료
U4-408-3504,4단지,408동,3504호,35,8.8,7.0,7.0,B+,이실장검증완료
U4-408-3601,4단지,408동,3601호,36,8.9,7.0,7.0,B+,이실장검증완료
U4-408-3602,4단지,408동,3602호,36,8.9,7.0,7.0,B+,이실장검증완료
U4-408-3603,4단지,408동,3603호,36,8.9,7.0,7.0,B+,이실장검증완료
U4-408-3604,4단지,408동,3604호,36,8.9,7.0,7.0,B+,이실장검증완료
U4-408-3701,4단지,408동,3701호,37,9.0,7.0,8.2,A,이실장검증완료
U4-408-3702,4단지,408동,3702호,37,9.0,7.0,8.2,A,이실장검증완료
U4-408-3703,4단지,408동,3703호,37,9.0,7.0,7.0,A,이실장검증완료
U4-408-3704,4단지,408동,3704호,37,9.0,7.0,7.0,A,이실장검증완료
U4-408-3801,4단지,408동,3801호,38,9.1,7.0,7.0,A,이실장검증완료
U4-408-3802,4단지,408동,3802호,38,9.1,7.0,8.0,A,이실장검증완료
U4-408-3803,4단지,408동,3803호,38,9.1,7.0,7.0,A,이실장검증완료
U4-408-3804,4단지,408동,3804호,38,9.1,7.0,8.0,A,이실장검증완료
U4-409-201,4단지,409동,201호,2,5.2,7.0,7.0,C,전수조사완료
U4-409-202,4단지,409동,202호,2,5.2,7.0,7.0,C,전수조사완료
U4-409-203,4단지,409동,203호,2,5.2,7.0,7.0,C,전수조사완료
