Unit_ID,Complex,Dong,Ho,Floor,L_Score,C_Score,S_Score,Total_Grade,Status
U4-401-2806,4단지,401동,2806호,28,8.0,7.0,7.0,B+,공식기초분석완료
U4-401-2901,4단지,401동,2901호,29,8.1,7.0,7.0,B+,공식기초분석완료
U4-401-2902,4단지,401동,2902호,29,8.1,7.0,7.0,B+,공식기초분석완료
U4-401-2903,4단지,401동,2903호,29,8.1,7.0,7.0,B+,공식기초분석완료
U4-401-2904,4단지,401동,2904호,29,8.1,7.0,7.0,B+,공식기초분석완료
U4-401-2905,4단지,401동,2905호,29,8.1,7.0,7.0,B+,공식기초분석완료
U4-401-2906,4단지,401동,2906호,29,8.1,7.0,7.0,B+,공식기초분석완료
U4-401-3001,4단지,401동,3001호,30,8.2,7.0,7.0,B+,공식기초분석완료
U4-401-3002,4단지,401동,3002호,30,8.2,7.0,7.0,B+,공식기초분석완료
U4-401-3003,4단지,401동,3003호,30,8.2,7.0,7.0,B+,공식기초분석완료
U4-401-3004,4단지,401동,3004호,30,8.2,7.0,7.0,B+,공식기초분석완료
U4-401-3005,4단지,401동,3005호,30,8.2,7.0,7.0,B+,공식기초분석완료
U4-401-3006,4단지,401동,3006호,30,8.2,7.0,7.0,B+,공식기초분석완료
U4-401-3101,4단지,401동,3101호,31,8.3,7.0,7.0,B+,공식기초분석완료
U4-401-3102,4단지,401동,3102호,31,8.3,7.0,7.0,B+,공식기초분석완료
U4-401-3103,4단지,401동,3103호,31,8.3,7.0,7.0,B+,공식기초분석완료
U4-401-3104,4단지,401동,3104호,31,8.3,7.0,7.0,B+,공식기초분석완료
U4-401-3105,4단지,401동,3105호,31,8.3,7.0,7.0,B+,공식기초분석완료
U4-401-3106,4단지,401동,3106호,31,8.3,7.0,7.0,B+,공식기초분석완료
U4-401-3201,4단지,401동,3201호,32,8.4,7.0,7.0,B+,공식기초분석완료
U4-401-3202,4단지,401동,3202호,32,8.4,7.0,7.0,B+,공식기초분석완료
U4-401-3203,4단지,401동,3203호,32,8.4,7.0,7.0,B+,공식기초분석완료
U4-401-3204,4단지,401동,3204호,32,8.4,7.0,7.0,B+,공식기초분석완료
U4-401-3205,4단지,401동,3205호,32,8.4,7.0,7.0,B+,공식기초분석완료
U4-401-3206,4단지,401동,3206호,32,8.4,7.0,7.0,B+,공식기초분석완료
U4-401-3301,4단지,401동,3301호,33,8.5,7.0,7.0,B+,공식기초분석완료
U4-401-3302,4단지,401동,3302호,33,8.5,7.0,7.0,B+,공식기초분석완료
U4-401-3303,4단지,401동,3303호,33,8.5,7.0,7.0,B+,공식기초분석완료
U4-401-3304,4단지,401동,3304호,33,8.5,7.0,7.0,B+,공식기초분석완료
U4-401-3305,4단지,401동,3305호,33,8.5,7.0,7.0,B+,공식기초분석완료
U4-401-3306,4단지,401동,3306호,33,8.5,7.0,7.0,B+,공식기초분석완료
U4-401-3401,4단지,401동,3401호,34,8.6,7.0,7.0,B+,공식기초분석완료
U4-401-3402,4단지,401동,3402호,34,8.6,7.0,7.0,B+,공식기초분석완료
U4-401-3403,4단지,401동,3403호,34,8.6,7.0,7.0,B+,공식기초분석완료
U4-401-3404,4단지,401동,3404호,34,8.6,7.0,7.0,B+,공식기초분석완료
U4-401-3405,4단지,401동,3405호,34,8.6,7.0,7.0,B+,공식기초분석완료
U4-401-3406,4단지,401동,3406호,34,8.6,7.0,7.0,B+,공식기초분석완료
U4-401-3501,4단지,401동,3501호,35,8.8,7.0,7.0,B+,공식기초분석완료
U4-401-3502,4단지,401동,3502호,35,8.8,7.0,7.0,B+,공식기초분석완료
U4-401-3503,4단지,401동,3503호,35,8.8,7.0,7.0,B+,공식기초분석완료
U4-401-3504,4단지,401동,3504호,35,8.8,7.0,7.0,B+,공식기초분석완료
U4-401-3505,4단지,401동,3505호,35,8.8,7.0,7.0,B+,공식기초분석완료
U4-401-3506,4단지,401동,3506호,35,8.8,7.0,7.0,B+,공식기초분석완료
U4-401-3601,4단지,401동,3601호,36,8.9,7.0,7.0,B+,공식기초분석완료
U4-401-3602,4단지,401동,3602호,36,8.9,7.0,7.0,B+,공식기초분석완료
U4-401-3603,4단지,401동,3603호,36,8.9,7.0,7.0,B+,공식기초분석완료
U4-401-3604,4단지,401동,3604호,36,8.9,7.0,7.0,B+,공식기초분석완료
U4-401-3605,4단지,401동,3605호,36,8.9,7.0,7.0,B+,공식기초분석완료
U4-401-3606,4단지,401동,3606호,36,8.9,7.0,7.0,B+,공식기초분석완료
U4-401-3701,4단지,401동,3701호,37,9.0,7.0,7.0,A,공식기초분석완료
U4-401-3702,4단지,401동,3702호,37,9.0,7.0,7.0,A,공식기초분석완료
U4-401-3703,4단지,401동,3703호,37,9.0,7.0,7.0,A,공식기초분석완료
U4-401-3704,4단지,401동,3704호,37,9.0,7.0,7.0,A,공식기초분석완료
U4-401-3705,4단지,401동,3705호,37,9.0,7.0,7.0,A,공식기초분석완료
U4-401-3706,4단지,401동,3706호,37,9.0,7.0,7.0,A,공식기초분석완료
U4-401-3801,4단지,401동,3801호,38,9.1,7.0,7.0,A,공식기초분석완료
U4-401-3802,4단지,401동,3802호,38,9.1,7.0,7.0,A,공식기초분석완료
U4-401-3803,4단지,401동,3803호,38,9.1,7.0,7.0,A,공식기초분석완료
U4-401-3804,4단지,401동,3804호,38,9.1,7.0,7.0,A,공식기초분석완료
U4-401-3805,4단지,401동,3805호,38,9.1,7.0,7.0,A,공식기초분석완료
U4-401-3806,4단지,401동,3806호,38,9.1,7.0,7.0,A,공식기초분석완료
U4-401-3901,4단지,401동,3901호,39,9.2,7.0,7.0,A,공식기초분석완료
U4-401-3902,4단지,401동,3902호,39,9.2,7.0,7.0,A,공식기초분석완료
U4-401-3903,4단지,401동,3903호,39,9.2,7.0,7.0,A,공식기초분석완료
U4-401-3904,4단지,401동,3904호,39,9.2,7.0,7.0,A,공식기초분석완료
U4-401-3905,4단지,401동,3905호,39,9.2,7.0,7.0,A,공식기초분석완료
U4-401-3906,4단지,401동,3906호,39,9.2,7.0,7.0,A,공식기초분석완료
U4-401-4001,4단지,401동,4001호,40,9.3,7.0,7.0,A,공식기초분석완료
U4-401-4002,4단지,401동,4002호,40,9.3,7.0,7.0,A,공식기초분석완료
U4-401-4003,4단지,401동,4003호,40,9.3,7.0,7.0,A,공식기초분석완료
U4-401-4004,4단지,401동,4004호,40,9.3,7.0,7.0,A,공식기초분석완료
U4-401-4005,4단지,401동,4005호,40,9.3,7.0,7.0,A,공식기초분석완료
U4-401-4006,4단지,401동,4006호,40,9.3,7.0,7.0,A,공식기초분석완료
U4-401-4101,4단지,401동,4101호,41,9.4,7.0,7.0,A,공식기초분석완료
U4-401-4102,4단지,401동,4102호,41,9.4,7.0,7.0,A,공식기초분석완료
U4-401-4103,4단지,401동,4103호,41,9.4,7.0,7.0,A,공식기초분석완료
U4-401-4104,4단지,401동,4104호,41,9.4,7.0,7.0,A,공식기초분석완료
U4-401-4105,4단지,401동,4105호,41,9.4,7.0,7.0,A,공식기초분석완료
U4-401-4106,4단지,401동,4106호,41,9.4,7.0,7.0,A,공식기초분석완료
U4-401-4201,4단지,401동,4201호,42,9.5,7.0,7.0,A,공식기초분석완료
U4-401-4202,4단지,401동,4202호,42,9.5,7.0,7.0,A,공식기초분석완료
U4-401-4203,4단지,401동,4203호,42,9.5,7.0,7.0,A,공식기초분석완료
U4-401-4204,4단지,401동,4204호,42,9.5,7.0,7.0,A,공식기초분석완료
U4-401-4205,4단지,401동,4205호,42,9.5,7.0,7.0,A,공식기초분석완료
U4-401-4206,4단지,401동,4206호,42,9.5,7.0,7.0,A,공식기초분석완료
U4-402-101,4단지,402동,101호,1,5.1,7.0,7.0,C,공식기초분석완료
U4-402-102,4단지,402동,102호,1,5.1,7.0,7.0,C,공식기초분석완료
U4-402-103,4단지,402동,103호,1,5.1,7.0,7.0,C,공식기초분석완료
U4-402-104,4단지,402동,104호,1,5.1,7.0,7.0,C,공식기초분석완료
U4-402-105,4단지,402동,105호,1,5.1,7.0,7.0,C,공식기초분석완료
U4-402-106,4단지,402동,106호,1,5.1,7.0,7.0,C,공식기초분석완료
U4-402-201,4단지,402동,201호,2,5.2,7.0,7.0,C,공식기초분석완료
U4-402-202,4단지,402동,202호,2,5.2,7.0,7.0,C,공식기초분석완료
U4-402-203,4단지,402동,203호,2,5.2,7.0,7.0,C,공식기초분석완료
U4-402-204,4단지,402동,204호,2,5.2,7.0,7.0,C,공식기초분석완료
U4-402-205,4단지,402동,205호,2,5.2,7.0,7.0,C,공식기초분석완료
U4-402-206,4단지,402동,206호,2,5.2,7.0,7.0,C,공식기초분석완료
U4-402-301,4단지,402동,301호,3,5.3,7.0,7.0,C,공식기초분석완료
U4-402-302,4단지,402동,302호,3,5.3,7.0,7.0,C,공식기초분석완료
U4-402-303,4단지,402동,303호,3,5.3,7.0,7.0,C,공식기초분석완료
U4-402-304,4단지,402동,304호,3,5.3,7.0,7.0,C,공식기초분석완료
U4-402-305,4단지,402동,305호,3,5.3,7.0,7.0,C,공식기초분석완료
U4-402-306,4단지,402동,306호,3,5.3,7.0,7.0,C,공식기초분석완료
U4-402-401,4단지,402동,401호,4,5.4,7.0,7.0,C,공식기초분석완료
U4-402-402,4단지,402동,402호,4,5.4,7.0,7.0,C,공식기초분석완료
U4-402-403,4단지,402동,403호,4,5.4,7.0,7.0,C,공식기초분석완료
U4-402-404,4단지,402동,404호,4,5.4,7.0,7.0,C,공식기초분석완료
U4-402-405,4단지,402동,405호,4,5.4,7.0,7.0,C,공식기초분석완료
U4-402-406,4단지,402동,406호,4,5.4,7.0,7.0,C,공식기초분석완료
U4-402-501,4단지,402동,501호,5,5.5,7.0,7.0,C,공식기초분석완료
U4-402-502,4단지,402동,502호,5,5.5,7.0,7.0,C,공식기초분석완료
U4-402-503,4단지,402동,503호,5,5.5,7.0,7.0,C,공식기초분석완료
U4-402-504,4단지,402동,504호,5,5.5,7.0,7.0,C,공식기초분석완료
U4-402-505,4단지,402동,505호,5,5.5,7.0,7.0,C,공식기초분석완료
U4-402-506,4단지,402동,506호,5,5.5,7.0,7.0,C,공식기초분석완료
U4-402-601,4단지,402동,601호,6,5.6,7.0,7.0,C,공식기초분석완료
U4-402-602,4단지,402동,602호,6,5.6,7.0,7.0,C,공식기초분석완료
U4-402-603,4단지,402동,603호,6,5.6,7.0,7.0,C,공식기초분석완료
U4-402-604,4단지,402동,604호,6,5.6,7.0,7.0,C,공식기초분석완료
U4-402-605,4단지,402동,605호,6,5.6,7.0,7.0,C,공식기초분석완료
U4-402-606,4단지,402동,606호,6,5.6,7.0,7.0,C,공식기초분석완료
U4-402-701,4단지,402동,701호,7,5.8,7.0,7.0,C,공식기초분석완료
U4-402-702,4단지,402동,702호,7,5.8,7.0,7.0,C,공식기초분석완료
U4-402-703,4단지,402동,703호,7,5.8,7.0,7.0,C,공식기초분석완료
U4-402-704,4단지,402동,704호,7,5.8,7.0,7.0,C,공식기초분석완료
U4-402-705,4단지,402동,705호,7,5.8,7.0,7.0,C,공식기초분석완료
U4-402-706,4단지,402동,706호,7,5.8,7.0,7.0,C,공식기초분석완료
U4-402-801,4단지,402동,801호,8,5.9,7.0,7.0,C,공식기초분석완료
U4-402-802,4단지,402동,802호,8,5.9,7.0,7.0,C,공식기초분석완료
U4-402-803,4단지,402동,803호,8,5.9,7.0,7.0,C,공식기초분석완료
U4-402-804,4단지,402동,804호,8,5.9,7.0,7.0,C,공식기초분석완료
U4-402-805,4단지,402동,805호,8,5.9,7.0,7.0,C,공식기초분석완료
U4-402-806,4단지,402동,806호,8,5.9,7.0,7.0,C,공식기초분석완료
U4-402-901,4단지,402동,901호,9,6.0,7.0,7.0,C,공식기초분석완료
U4-402-902,4단지,402동,902호,9,6.0,7.0,7.0,C,공식기초분석완료
U4-402-903,4단지,402동,903호,9,6.0,7.0,7.0,C,공식기초분석완료
U4-402-904,4단지,402동,904호,9,6.0,7.0,7.0,C,공식기초분석완료
U4-402-905,4단지,402동,905호,9,6.0,7.0,7.0,C,공식기초분석완료
U4-402-906,4단지,402동,906호,9,6.0,7.0,7.0,C,공식기초분석완료
U4-402-1001,4단지,402동,1001호,10,6.1,7.0,7.0,C,공식기초분석완료
U4-402-1002,4단지,402동,1002호,10,6.1,7.0,7.0,C,공식기초분석완료
U4-402-1003,4단지,402동,1003호,10,6.1,7.0,7.0,C,공식기초분석완료
U4-402-1004,4단지,402동,1004호,10,6.1,7.0,7.0,C,공식기초분석완료
U4-402-1005,4단지,402동,1005호,10,6.1,7.0,7.0,C,공식기초분석완료
U4-402-1006,4단지,402동,1006호,10,6.1,7.0,7.0,C,공식기초분석완료
U4-402-1101,4단지,402동,1101호,11,6.2,7.0,7.0,C,공식기초분석완료
U4-402-1102,4단지,402동,1102호,11,6.2,7.0,7.0,C,공식기초분석완료
U4-402-1103,4단지,402동,1103호,11,6.2,7.0,7.0,C,공식기초분석완료
U4-402-1104,4단지,402동,1104호,11,6.2,7.0,7.0,C,공식기초분석완료
U4-402-1105,4단지,402동,1105호,11,6.2,7.0,7.0,C,공식기초분석완료
U4-402-1106,4단지,402동,1106호,11,6.2,7.0,7.0,C,공식기초분석완료
U4-402-1201,4단지,402동,1201호,12,6.3,7.0,7.0,C,공식기초분석완료
U4-402-1202,4단지,402동,1202호,12,6.3,7.0,7.0,C,공식기초분석완료
U4-402-1203,4단지,402동,1203호,12,6.3,7.0,7.0,C,공식기초분석완료
U4-402-1204,4단지,402동,1204호,12,6.3,7.0,7.0,C,공식기초분석완료
U4-402-1205,4단지,402동,1205호,12,6.3,7.0,7.0,C,공식기초분석완료
U4-402-1206,4단지,402동,1206호,12,6.3,7.0,7.0,C,공식기초분석완료
U4-402-1301,4단지,402동,1301호,13,6.4,7.0,7.0,C,공식기초분석완료
U4-402-1302,4단지,402동,1302호,13,6.4,7.0,7.0,C,공식기초분석완료
U4-402-1303,4단지,402동,1303호,13,6.4,7.0,7.0,C,공식기초분석완료
U4-402-1304,4단지,402동,1304호,13,6.4,7.0,7.0,C,공식기초분석완료
U4-402-1305,4단지,402동,1305호,13,6.4,7.0,7.0,C,공식기초분석완료
U4-402-1306,4단지,402동,1306호,13,6.4,7.0,7.0,C,공식기초분석완료
U4-402-1401,4단지,402동,1401호,14,6.5,7.0,7.0,C,공식기초분석완료
U4-402-1402,4단지,402동,1402호,14,6.5,7.0,7.0,C,공식기초분석완료
U4-402-1403,4단지,402동,1403호,14,6.5,7.0,7.0,C,공식기초분석완료
U4-402-1404,4단지,402동,1404호,14,6.5,7.0,7.0,C,공식기초분석완료
U4-402-1405,4단지,402동,1405호,14,6.5,7.0,7.0,C,공식기초분석완료
U4-402-1406,4단지,402동,1406호,14,6.5,7.0,7.0,C,공식기초분석완료
U4-402-1501,4단지,402동,1501호,15,6.6,7.0,7.0,C,공식기초분석완료
U4-402-1502,4단지,402동,1502호,15,6.6,7.0,7.0,C,공식기초분석완료
U4-402-1503,4단지,402동,1503호,15,6.6,7.0,7.0,C,공식기초분석완료
U4-402-1504,4단지,402동,1504호,15,6.6,7.0,7.0,C,공식기초분석완료
U4-402-1505,4단지,402동,1505호,15,6.6,7.0,7.0,C,공식기초분석완료
U4-402-1506,4단지,402동,1506호,15,6.6,7.0,7.0,C,공식기초분석완료
U4-402-1601,4단지,402동,1601호,16,6.7,7.0,7.0,C,공식기초분석완료
U4-402-1602,4단지,402동,1602호,16,6.7,7.0,7.0,C,공식기초분석완료
U4-402-1603,4단지,402동,1603호,16,6.7,7.0,7.0,C,공식기초분석완료
U4-402-1604,4단지,402동,1604호,16,6.7,7.0,7.0,C,공식기초분석완료
U4-402-1605,4단지,402동,1605호,16,6.7,7.0,7.0,C,공식기초분석완료
U4-402-1606,4단지,402동,1606호,16,6.7,7.0,7.0,C,공식기초분석완료
U4-402-1701,4단지,402동,1701호,17,6.8,7.0,7.0,C,공식기초분석완료
U4-402-1702,4단지,402동,1702호,17,6.8,7.0,7.0,C,공식기초분석완료
U4-402-1703,4단지,402동,1703호,17,6.8,7.0,7.0,C,공식기초분석완료
U4-402-1704,4단지,402동,1704호,17,6.8,7.0,7.0,C,공식기초분석완료
U4-402-1705,4단지,402동,1705호,17,6.8,7.0,7.0,C,공식기초분석완료
U4-402-1706,4단지,402동,1706호,17,6.8,7.0,7.0,C,공식기초분석완료
U4-402-1801,4단지,402동,1801호,18,6.9,7.0,7.0,C,공식기초분석완료
U4-402-1802,4단지,402동,1802호,18,6.9,7.0,7.0,C,공식기초분석완료
U4-402-1803,4단지,402동,1803호,18,6.9,7.0,7.0,C,공식기초분석완료
U4-402-1804,4단지,402동,1804호,18,6.9,7.0,7.0,C,공식기초분석완료
U4-402-1805,4단지,402동,1805호,18,6.9,7.0,7.0,C,공식기초분석완료
U4-402-1806,4단지,402동,1806호,18,6.9,7.0,7.0,C,공식기초분석완료
U4-402-1901,4단지,402동,1901호,19,7.0,7.0,7.0,B,공식기초분석완료
U4-402-1902,4단지,402동,1902호,19,7.0,7.0,7.0,B,공식기초분석완료
U4-402-1903,4단지,402동,1903호,19,7.0,7.0,7.0,B,공식기초분석완료
U4-402-1904,4단지,402동,1904호,19,7.0,7.0,7.0,B,공식기초분석완료
U4-402-1905,4단지,402동,1905호,19,7.0,7.0,7.0,B,공식기초분석완료
U4-402-1906,4단지,402동,1906호,19,7.0,7.0,7.0,B,공식기초분석완료
U4-402-2001,4단지,402동,2001호,20,7.1,7.0,7.0,B,공식기초분석완료
U4-402-2002,4단지,402동,2002호,20,7.1,7.0,7.0,B,공식기초분석완료
U4-402-2003,4단지,402동,2003호,20,7.1,7.0,7.0,B,공식기초분석완료
U4-402-2004,4단지,402동,2004호,20,7.1,7.0,7.0,B,공식기초분석완료
U4-402-2005,4단지,402동,2005호,20,7.1,7.0,7.0,B,공식기초분석완료
U4-402-2006,4단지,402동,2006호,20,7.1,7.0,7.0,B,공식기초분석완료
U4-402-2101,4단지,402동,2101호,21,7.2,7.0,7.0,B,공식기초분석완료
U4-402-2102,4단지,402동,2102호,21,7.2,7.0,7.0,B,공식기초분석완료
U4-402-2103,4단지,402동,2103호,21,7.2,7.0,7.0,B,공식기초분석완료
U4-402-2104,4단지,402동,2104호,21,7.2,7.0,7.0,B,공식기초분석완료
U4-402-2105,4단지,402동,2105호,21,7.2,7.0,7.0,B,공식기초분석완료
U4-402-2106,4단지,402동,2106호,21,7.2,7.0,7.0,B,공식기초분석완료
U4-402-2201,4단지,402동,2201호,22,7.4,7.0,7.0,B,공식기초분석완료
U4-402-2202,4단지,402동,2202호,22,7.4,7.0,7.0,B,공식기초분석완료
U4-402-2203,4단지,402동,2203호,22,7.4,7.0,7.0,B,공식기초분석완료
U4-402-2204,4단지,402동,2204호,22,7.4,7.0,7.0,B,공식기초분석완료
U4-402-2205,4단지,402동,2205호,22,7.4,7.0,7.0,B,공식기초분석완료
U4-402-2206,4단지,402동,2206호,22,7.4,7.0,7.0,B,공식기초분석완료
U4-402-2301,4단지,402동,2301호,23,7.5,7.0,7.0,B,공식기초분석완료
U4-402-2302,4단지,402동,2302호,23,7.5,7.0,7.0,B,공식기초분석완료
U4-402-2303,4단지,402동,2303호,23,7.5,7.0,7.0,B,공식기초분석완료
U4-402-2304,4단지,402동,2304호,23,7.5,7.0,7.0,B,공식기초분석완료
U4-402-2305,4단지,402동,2305호,23,7.5,7.0,7.0,B,공식기초분석완료
U4-402-2306,4단지,402동,2306호,23,7.5,7.0,7.0,B,공식기초분석완료
U4-402-2401,4단지,402동,2401호,24,7.6,7.0,7.0,B,공식기초분석완료
U4-402-2402,4단지,402동,2402호,24,7.6,7.0,7.0,B,공식기초분석완료
U4-402-2403,4단지,402동,2403호,24,7.6,7.0,7.0,B,공식기초분석완료
U4-402-2404,4단지,402동,2404호,24,7.6,7.0,7.0,B,공식기초분석완료
U4-402-2405,4단지,402동,2405호,24,7.6,7.0,7.0,B,공식기초분석완료
U4-402-2406,4단지,402동,2406호,24,7.6,7.0,7.0,B,공식기초분석완료
U4-402-2501,4단지,402동,2501호,25,7.7,7.0,7.0,B,공식기초분석완료
U4-402-2502,4단지,402동,2502호,25,7.7,7.0,7.0,B,공식기초분석완료
U4-402-2503,4단지,402동,2503호,25,7.7,7.0,7.0,B,공식기초분석완료
U4-402-2504,4단지,402동,2504호,25,7.7,7.0,7.0,B,공식기초분석완료
U4-402-2505,4단지,402동,2505호,25,7.7,7.0,7.0,B,공식기초분석완료
U4-402-2506,4단지,402동,2506호,25,7.7,7.0,7.0,B,공식기초분석완료
U4-402-2601,4단지,402동,2601호,26,7.8,7.0,7.0,B,공식기초분석완료
U4-402-2602,4단지,402동,2602호,26,7.8,7.0,7.0,B,공식기초분석완료
U4-402-2603,4단지,402동,2603호,26,7.8,7.0,7.0,B,공식기초분석완료
U4-402-2604,4단지,402동,2604호,26,7.8,7.0,7.0,B,공식기초분석완료
U4-402-2605,4단지,402동,2605호,26,7.8,7.0,7.0,B,공식기초분석완료
U4-402-2606,4단지,402동,2606호,26,7.8,7.0,7.0,B,공식기초분석완료
U4-402-2701,4단지,402동,2701호,27,7.9,7.0,7.0,B,공식기초분석완료
U4-402-2702,4단지,402동,2702호,27,7.9,7.0,7.0,B,공식기초분석완료
U4-402-2703,4단지,402동,2703호,27,7.9,7.0,7.0,B,공식기초분석완료
U4-402-2704,4단지,402동,2704호,27,7.9,7.0,7.0,B,공식기초분석완료
U4-402-2705,4단지,402동,2705호,27,7.9,7.0,7.0,B,공식기초분석완료
U4-402-2706,4단지,402동,2706호,27,7.9,7.0,7.0,B,공식기초분석완료
U4-402-2801,4단지,402동,2801호,28,8.0,7.0,7.0,B+,공식기초분석완료
U4-402-2802,4단지,402동,2802호,28,8.0,7.0,7.0,B+,공식기초분석완료
U4-402-2803,4단지,402동,2803호,28,8.0,7.0,7.0,B+,공식기초분석완료
U4-402-2804,4단지,402동,2804호,28,8.0,7.0,7.0,B+,공식기초분석완료
U4-402-2805,4단지,402동,2805호,28,8.0,7.0,7.0,B+,공식기초분석완료
U4-402-2806,4단지,402동,2806호,28,8.0,7.0,7.0,B+,공식기초분석완료
U4-402-2901,4단지,402동,2901호,29,8.1,7.0,7.0,B+,공식기초분석완료
U4-402-2902,4단지,402동,2902호,29,8.1,7.0,7.0,B+,공식기초분석완료
U4-402-2903,4단지,402동,2903호,29,8.1,7.0,7.0,B+,공식기초분석완료
U4-402-2904,4단지,402동,2904호,29,8.1,7.0,7.0,B+,공식기초분석완료
U4-402-2905,4단지,402동,2905호,29,8.1,7.0,7.0,B+,공식기초분석완료
U4-402-2906,4단지,402동,2906호,29,8.1,7.0,7.0,B+,공식기초분석완료
U4-402-3001,4단지,402동,3001호,30,8.2,7.0,7.0,B+,공식기초분석완료
U4-402-3002,4단지,402동,3002호,30,8.2,7.0,7.0,B+,공식기초분석완료
U4-402-3003,4단지,402동,3003호,30,8.2,7.0,7.0,B+,공식기초분석완료
U4-402-3004,4단지,402동,3004호,30,8.2,7.0,7.0,B+,공식기초분석완료
U4-402-3005,4단지,402동,3005호,30,8.2,7.0,7.0,B+,공식기초분석완료
U4-402-3006,4단지,402동,3006호,30,8.2,7.0,7.0,B+,공식기초분석완료
U4-402-3101,4단지,402동,3101호,31,8.3,7.0,7.0,B+,공식기초분석완료
U4-402-3102,4단지,402동,3102호,31,8.3,7.0,7.0,B+,공식기초분석완료
U4-402-3103,4단지,402동,3103호,31,8.3,7.0,7.0,B+,공식기초분석완료
U4-402-3104,4단지,402동,3104호,31,8.3,7.0,7.0,B+,공식기초분석완료
U4-402-3105,4단지,402동,3105호,31,8.3,7.0,7.0,B+,공식기초분석완료
U4-402-3106,4단지,402동,3106호,31,8.3,7.0,7.0,B+,공식기초분석완료
U4-402-3201,4단지,402동,3201호,32,8.4,7.0,7.0,B+,공식기초분석완료
U4-402-3202,4단지,402동,3202호,32,8.4,7.0,7.0,B+,공식기초분석완료
U4-402-3203,4단지,402동,3203호,32,8.4,7.0,7.0,B+,공식기초분석완료
U4-402-3204,4단지,402동,3204호,32,8.4,7.0,7.0,B+,공식기초분석완료
U4-402-3205,4단지,402동,3205호,32,8.4,7.0,7.0,B+,공식기초분석완료
U4-402-3206,4단지,402동,3206호,32,8.4,7.0,7.0,B+,공식기초분석완료
U4-402-3301,4단지,402동,3301호,33,8.5,7.0,7.0,B+,공식기초분석완료
U4-402-3302,4단지,402동,3302호,33,8.5,7.0,7.0,B+,공식기초분석완료
U4-402-3303,4단지,402동,3303호,33,8.5,7.0,7.0,B+,공식기초분석완료
U4-402-3304,4단지,402동,3304호,33,8.5,7.0,7.0,B+,공식기초분석완료
U4-402-3305,4단지,402동,3305호,33,8.5,7.0,7.0,B+,공식기초분석완료
U4-402-3306,4단지,402동,3306호,33,8.5,7.0,7.0,B+,공식기초분석완료
U4-402-3401,4단지,402동,3401호,34,8.6,7.0,7.0,B+,공식기초분석완료
U4-402-3402,4단지,402동,3402호,34,8.6,7.0,7.0,B+,공식기초분석완료
U4-402-3403,4단지,402동,3403호,34,8.6,7.0,7.0,B+,공식기초분석완료
U4-402-3404,4단지,402동,3404호,34,8.6,7.0,7.0,B+,공식기초분석완료
U4-402-3405,4단지,402동,3405호,34,8.6,7.0,7.0,B+,공식기초분석완료
U4-402-3406,4단지,402동,3406호,34,8.6,7.0,7.0,B+,공식기초분석완료
U4-402-3501,4단지,402동,3501호,35,8.8,7.0,7.0,B+,공식기초분석완료
U4-402-3502,4단지,402동,3502호,35,8.8,7.0,7.0,B+,공식기초분석완료
U4-402-3503,4단지,402동,3503호,35,8.8,7.0,7.0,B+,공식기초분석완료
U4-402-3504,4단지,402동,3504호,35,8.8,7.0,7.0,B+,공식기초분석완료
U4-402-3505,4단지,402동,3505호,35,8.8,7.0,7.0,B+,공식기초분석완료
U4-402-3506,4단지,402동,3506호,35,8.8,7.0,7.0,B+,공식기초분석완료
U4-402-3601,4단지,402동,3601호,36,8.9,7.0,7.0,B+,공식기초분석완료
U4-402-3602,4단지,402동,3602호,36,8.9,7.0,7.0,B+,공식기초분석완료
U4-402-3603,4단지,402동,3603호,36,8.9,7.0,7.0,B+,공식기초분석완료
U4-402-3604,4단지,402동,3604호,36,8.9,7.0,7.0,B+,공식기초분석완료
U4-402-3605,4단지,402동,3605호,36,8.9,7.0,7.0,B+,공식기초분석완료
U4-402-3606,4단지,402동,3606호,36,8.9,7.0,7.0,B+,공식기초분석완료
U4-402-3701,4단지,402동,3701호,37,9.0,7.0,7.0,A,공식기초분석완료
U4-402-3702,4단지,402동,3702호,37,9.0,7.0,7.0,A,공식기초분석완료
U4-402-3703,4단지,402동,3703호,37,9.0,7.0,7.0,A,공식기초분석완료
U4-402-3704,4단지,402동,3704호,37,9.0,7.0,7.0,A,공식기초분석완료
U4-402-3705,4단지,402동,3705호,37,9.0,7.0,7.0,A,공식기초분석완료
U4-402-3706,4단지,402동,3706호,37,9.0,7.0,7.0,A,공식기초분석완료
U4-402-3801,4단지,402동,3801호,38,9.1,7.0,7.0,A,공식기초분석완료
U4-402-3802,4단지,402동,3802호,38,9.1,7.0,7.0,A,공식기초분석완료
U4-402-3803,4단지,402동,3803호,38,9.1,7.0,7.0,A,공식기초분석완료
U4-402-3804,4단지,402동,3804호,38,9.1,7.0,7.0,A,공식기초분석완료
U4-402-3805,4단지,402동,3805호,38,9.1,7.0,7.0,A,공식기초분석완료
U4-402-3806,4단지,402동,3806호,38,9.1,7.0,7.0,A,공식기초분석완료
U4-402-3901,4단지,402동,3901호,39,9.2,7.0,7.0,A,공식기초분석완료
U4-402-3902,4단지,402동,3902호,39,9.2,7.0,7.0,A,공식기초분석완료
U4-402-3903,4단지,402동,3903호,39,9.2,7.0,7.0,A,공식기초분석완료
U4-402-3904,4단지,402동,3904호,39,9.2,7.0,7.0,A,공식기초분석완료
